"ESTUDIO";"REGISTRO";"CUES";"CCAA";"PROV";"MUN";"CAPITAL";"TAMUNI";"ENTREV";"TIPO_TEL";"SEXO";"EDAD";"P0";"P1";"P2";"P3";"ECOPER";"ECOESP";"P6_1";"P6_2";"P6_3";"P6_4";"P6_5";"P6_6";"P6_7";"P6_8";"P6_9";"P6_10";"P6_11";"P6_12";"PESPANNA1";"PESPANNA2";"PESPANNA3";"PPERSONAL1";"PPERSONAL2";"PPERSONAL3";"PREFPTE";"PROBVOTO";"INTENCIONG";"INTENCIONGALTER";"SIMPATIA";"ESCIDEOL";"LIDERESCONOCE_1";"LIDERESCONOCE_2";"LIDERESCONOCE_3";"LIDERESCONOCE_4";"VALORALIDERES_1";"VALORALIDERES_2";"VALORALIDERES_3";"VALORALIDERES_4";"CONOMINIS_1";"CONOMINIS_2";"CONOMINIS_3";"CONOMINIS_4";"CONOMINIS_5";"CONOMINIS_6";"CONOMINIS_7";"CONOMINIS_8";"CONOMINIS_9";"CONOMINIS_10";"CONOMINIS_11";"CONOMINIS_12";"CONOMINIS_13";"CONOMINIS_14";"CONOMINIS_15";"CONOMINIS_16";"CONOMINIS_17";"CONOMINIS_18";"CONOMINIS_19";"CONOMINIS_20";"CONOMINIS_21";"VALMINIS_1";"VALMINIS_2";"VALMINIS_3";"VALMINIS_4";"VALMINIS_5";"VALMINIS_6";"VALMINIS_7";"VALMINIS_8";"VALMINIS_9";"VALMINIS_10";"VALMINIS_11";"VALMINIS_12";"VALMINIS_13";"VALMINIS_14";"VALMINIS_15";"VALMINIS_16";"VALMINIS_17";"VALMINIS_18";"VALMINIS_19";"VALMINIS_20";"VALMINIS_21";"CONOEXMIN";"VALEXMIN";"CONONUMIN";"VALNUMIN";"CONFIANZAPTE";"CONFIANZAOPOSIC";"PARTICIPACIONG";"RECUVOTOG";"CERCANIA";"ESCUELA";"NIVELESTENTREV";"RELIGION";"PRACTICARELIG6";"ECIVIL";"SITLAB";"RELALAB";"CNO11";"INGRESHOG";"CLASESOCIAL";"SINCERIDAD";"IA_I501";"IA_I502";"IA_I503";"IA_I504";"IA_I505";"IA_I506";"IA_I507";"IA_I508";"IA_I509";"IA_I510";"IA_I511";"IA_I512";"IA_I513";"IA_I514";"IA_I515";"IA_I516";"IA_I517";"IA_I518";"IA_I519";"IA_I520";"IA_I521";"IA_I522";"IA_I523";"IA_I524";"IA_I525";"IA_I526";"IA_I528";"IA_I529";"IA_I530";"IA_I531";"IA_I532";"IA_I533";"IA_I534";"IA_I535";"IA_I536";"IA_I537";"IA_I538";"IA_I539";"IA_I540";"IA_I541";"IA_I542";"IA_I543";"IA_OBS1";"IA_OBS2";"IA_E1_DIA";"IA_E1_MES";"IA_E1_ANYO";"IA_E2";"IA_E3";"IA_E4";"IA_VALIDA";"IA_APLAZADA";"IA_MODIFICADA";"IA_SUPERVISADA";"IA_C2";"IA_C2A";"IA_C2B_1";"IA_C2B_2";"IA_C2B_3";"IA_C2B_4";"IA_C2B_5";"IA_C2B_6";"IA_C2B_7";"IA_C2B_8";"IA_C2B_9";"IA_C2B_10";"IA_C2B_11";"IA_C2B_12";"IA_C2B_13";"IA_C2B_14";"IA_C2B_15";"IA_C2B_16";"IA_C2B_17";"IA_C2B_18";"IA_C2B_19";"IA_C2B_20";"IA_C2B_21";"IA_C2B_22";"IA_C2B_23";"IA_C2B_24";"IA_C2B_25";"IA_C3";"IA_C4";"INTENCIONGR";"INTENCIONGALTERR";"VOTOSIMG";"RECUVOTOGR";"RECUERDO";"ESTUDIOS";"CNO11R";"CLASESUB";"PESO";"PESOCCAA"
3435;73392;3208;10;46;0;3;2;0;2;2;51;1;2;3;3;2;4;1;2;2;1;1;1;2;2;1;2;2;2;20;6;50;6;46;23;4;10;21;2;0;5;1;1;1;1;2;2;6;1;7;7;7;7;1;7;7;1;7;1;7;7;7;1;7;1;1;1;7;7;7;0;0;0;0;6;0;0;2;0;3;0;0;0;3;0;4;9;4;0;0;0;1;4;1;3;4;4;1;21;21;3;9;2;1;1;1;1;3;1;3;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;11;0;0;0;0;5;0;"";"";4;1;24;4;21;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";21;2;21;21;21;6;3;2;0,67661;0,88197
3435;73465;3209;1;29;0;3;1;0;1;2;75;1;1;1;1;2;4;1;2;2;1;2;1;2;1;1;2;2;2;46;50;13;997;999;999;1;10;1;8;0;1;1;1;1;1;10;1;5;1;1;1;1;7;1;1;1;1;1;1;7;1;7;1;7;1;1;1;7;1;1;5;5;5;0;3;5;5;6;7;7;0;6;0;7;0;7;7;5;0;5;7;1;8;7;0;1;4;1;1;1;3;12;3;1;5;2;0;0;9;3;1;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;36;0;0;0;0;23;0;"";"";4;1;24;4;24;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;8;1;1;1;6;12;2;0,47771;2,83013
3435;73515;3210;9;8;0;3;2;0;2;1;38;1;2;1;1;1;4;2;2;1;1;1;1;2;2;1;2;1;2;24;18;997;45;14;999;2;10;2;9997;0;5;1;1;1;1;1;10;1;1;1;1;1;7;1;1;1;1;1;1;7;7;1;7;7;1;1;1;7;7;7;6;1;1;0;1;3;3;4;5;4;0;0;1;0;0;3;8;3;0;0;0;1;3;7;0;4;1;1;2;2;3;12;6;0;1;1;1;2;3;3;2;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;2;0;0;63;0;0;0;0;41;0;"";"";4;1;24;4;14;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;9997;2;2;2;6;2;2;0,77915;1,29965
3435;73545;3211;1;11;0;3;4;0;2;1;29;1;2;3;2;2;2;2;1;2;1;1;1;2;2;2;1;1;2;8;51;14;8;451;1;97;5;8996;0;9997;3;1;1;1;1;6;5;7;3;7;7;1;7;1;1;1;1;7;1;7;7;1;7;7;1;1;7;7;1;7;0;0;5;0;7;5;6;3;0;7;0;0;6;0;0;5;7;0;0;5;0;1;6;7;0;3;4;1;21;1;3;13;4;0;2;1;1;2;4;3;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;12;0;0;0;0;8;0;"";"";4;1;24;4;16;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";8996;0;8996;21;21;6;2;2;0,46095;0,92012
3435;73629;3212;18;51;1;1;4;0;1;2;46;1;4;4;4;2;4;1;2;1;1;1;1;1;1;1;1;1;1;51;1;3;3;51;18;97;10;8996;0;3;7;1;1;1;1;1;1;2;3;7;7;1;7;1;1;1;1;7;1;7;1;1;1;7;1;1;1;7;7;1;0;0;1;0;2;2;1;1;0;1;0;1;1;2;0;1;2;1;0;0;1;1;2;7;0;4;4;1;8996;3;3;7;2;2;1;1;1;3;2;3;2;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;22;0;0;0;0;21;0;"";"";4;1;24;4;13;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";8996;0;8996;8996;8996;5;3;2;0,29206;0,80297
3435;73663;3213;10;46;0;3;3;0;2;2;49;1;4;3;2;2;5;1;1;2;1;1;1;2;1;1;1;1;2;8;1;18;8;20;6;97;5;2;3;0;8;1;1;1;1;1;5;1;5;1;7;1;7;1;1;1;1;7;1;7;7;1;7;7;1;1;7;7;7;7;1;0;1;0;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;0;0;1;1;7;0;4;3;1;2;2;3;5;2;3;5;7;0;0;3;3;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;10;0;0;0;0;3;0;"";"";4;1;24;4;15;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;3;2;2;2;5;14;2;1,31434;0,97676
3435;73710;3214;10;3;14;2;5;0;2;2;58;1;1;1;1;2;4;1;2;2;1;1;1;2;1;2;2;2;2;13;26;6;6;63;8;97;10;2;8996;0;5;1;1;1;1;1;3;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;3;3;2;2;3;2;1;1;1;3;2;2;3;3;2;6;3;4;3;2;1;4;1;5;4;3;1;2;5;3;6;4;0;2;2;0;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;"";"";4;1;24;4;15;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;8996;2;2;2;4;12;1;0,92702;0,83625
3435;73726;3215;10;3;0;3;3;0;1;1;21;1;2;2;1;4;4;2;2;1;1;1;1;1;2;1;1;1;2;52;18;39;52;18;39;2;10;2;1;0;6;1;1;1;1;6;4;2;1;1;1;1;7;1;1;1;1;7;1;1;1;1;7;1;1;1;7;7;1;1;3;4;2;0;2;4;5;1;0;4;3;4;2;0;2;5;6;0;0;5;5;1;7;7;0;4;3;1;2;2;3;6;4;0;2;6;0;0;3;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;7;0;0;0;0;2;0;"";"";4;1;24;4;13;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;1;2;2;2;4;13;2;1,20403;1,09133
3435;73736;3216;1;29;0;3;2;0;2;2;43;1;2;1;2;2;4;1;2;1;2;2;1;2;1;1;2;2;2;50;51;80;82;8;10;2;10;2;3;0;10;1;1;1;1;1;8;5;7;7;1;1;7;1;1;7;1;7;1;7;1;7;7;7;7;1;7;7;7;7;0;1;1;0;1;1;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;7;0;4;2;1;2;2;3;7;2;1;1;1;1;5;5;4;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;9;0;0;0;0;6;0;"";"";4;1;24;4;22;2;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;2;3;2;2;2;5;5;3;0,86192;1,28192
3435;73802;3217;18;51;1;1;4;0;2;1;55;1;5;2;2;2;5;2;2;2;1;1;2;2;2;2;2;1;2;51;1;998;51;12;54;3;10;3;2;0;8;1;1;1;1;1;2;1;8;1;7;1;1;1;1;7;1;7;1;1;1;1;7;7;7;1;7;7;7;7;1;0;1;98;1;98;0;1;0;1;1;1;98;0;0;0;3;0;0;0;0;1;1;1;1;4;3;1;3;3;3;5;6;0;2;2;0;0;5;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;25;0;0;0;0;12;0;"";"";4;1;24;4;17;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";3;2;3;3;3;5;12;2;0,44775;1,31525
3435;73828;3218;9;17;0;3;3;0;2;2;39;1;2;1;1;2;4;2;2;2;2;1;2;1;2;2;2;1;2;21;24;996;8;29;7;97;0;9997;0;9997;5;1;1;1;1;1;1;1;1;7;7;7;7;1;1;7;1;7;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;7;0;4;4;2;0;9997;3;5;3;1;5;1;1;4;2;3;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;1;0;"";"";4;1;24;4;10;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9997;0;9997;0;9997;5;4;2;2,93869;0,98001
3435;73838;3219;1;18;0;3;2;0;2;2;20;1;2;2;2;2;4;2;1;1;2;1;1;1;2;1;1;2;2;8;51;53;29;22;997;2;10;2;1;0;6;1;1;1;1;2;7;5;2;7;1;7;7;1;1;1;7;7;1;1;1;7;1;1;1;7;1;1;1;7;0;6;0;0;5;5;4;0;0;5;6;6;0;5;4;4;0;6;5;6;0;1;6;1;5;4;2;1;2;2;3;6;4;0;2;6;0;0;4;3;1;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;15;0;"";"";4;1;24;4;12;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;1;2;2;2;4;13;2;1,66118;1,45556
3435;73844;3220;1;11;0;3;3;0;2;1;32;1;4;1;2;2;5;1;1;1;1;1;1;2;1;1;2;2;2;16;5;25;5;48;8;3;10;3;2;0;8;1;1;1;1;1;7;4;8;1;1;1;7;1;1;1;1;1;1;1;1;1;7;7;1;1;1;7;1;7;4;4;3;0;4;5;2;5;3;1;4;5;2;0;0;3;7;2;0;4;0;1;5;1;5;4;2;1;3;3;3;13;1;5;1;1;1;10;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;"";"";4;1;24;4;12;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";3;2;3;3;3;6;10;2;0,50325;0,85087
3435;73856;3221;10;12;0;3;3;0;2;2;52;1;1;3;3;4;4;2;2;2;2;1;1;2;2;2;2;2;2;9;8;7;9;8;998;97;10;9997;0;6;99;1;1;1;1;6;6;4;1;1;1;1;7;1;1;1;1;1;1;1;1;7;1;7;1;1;1;1;7;7;5;5;6;0;6;6;5;7;6;4;5;5;0;5;0;5;7;5;5;0;0;1;5;1;5;3;3;1;8995;1;3;6;4;0;3;8;0;0;6;96;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;10;0;"";"";4;1;24;4;20;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9997;0;6;8995;8995;4;15;6;1,31434;0,97676
3435;73943;3222;1;23;0;3;2;0;2;1;25;1;1;3;3;2;4;1;1;2;1;1;1;1;1;1;1;1;2;51;996;996;996;20;9;2;10;2;9977;0;5;1;1;1;1;3;6;4;4;1;7;1;7;1;1;7;1;7;1;1;1;7;7;7;7;1;7;1;7;7;5;0;7;0;3;6;0;7;0;5;4;7;0;0;0;0;6;0;5;0;0;1;6;7;0;4;2;1;9977;2;3;10;4;0;2;1;1;2;2;3;1;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;17;1;0;0;0;19;0;"";"";4;1;24;4;19;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;9977;2;9977;9977;6;2;2;0,59342;1,05546
3435;73993;3223;1;29;0;3;3;0;2;2;38;1;2;2;2;2;4;1;2;2;1;1;1;2;2;1;2;2;2;8;9;22;9;22;8;1;10;1;21;0;1;1;1;1;1;6;3;5;2;7;7;7;7;1;7;7;7;7;1;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;5;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;7;0;7;0;2;4;1;1;1;3;10;2;1;2;1;1;2;4;3;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;1;0;30;1;1;0;0;34;1;"";"";4;1;24;4;15;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;21;1;1;1;6;2;2;0,73096;1,03344
3435;74008;3224;10;12;40;2;5;0;2;2;45;1;2;3;2;2;2;1;2;2;1;1;1;1;1;1;2;2;1;52;1;6;6;22;15;1;10;9998;0;1001;5;1;1;1;1;6;4;4;1;1;1;1;7;1;1;1;1;7;1;1;1;1;1;7;1;1;1;1;7;1;6;4;5;0;4;6;6;5;0;6;6;5;6;6;0;6;6;6;6;0;7;1;6;1;5;2;3;1;1;1001;3;8;2;1;1;1;1;2;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;"";"";4;1;24;4;13;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;0;21;1;1;6;2;2;0,51712;0,8245
3435;74115;3225;17;26;89;1;5;0;2;2;40;2;2;2;2;4;2;1;1;1;2;1;1;1;1;1;1;1;1;8;51;18;8;18;22;1;9;1;21;0;5;1;1;1;1;8;6;7;3;7;7;1;7;1;1;7;1;7;1;7;1;7;7;7;7;1;1;1;1;7;0;0;6;0;7;5;0;8;0;5;0;6;0;0;0;0;6;5;5;5;0;1;9;7;0;2;3;1;1;1;3;10;1;4;2;4;0;0;6;12;1;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;38;0;1;0;0;31;1;"";"";4;1;24;4;15;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;21;1;1;1;6;16;5;0,20436;0,64486
3435;74192;3226;9;8;19;1;7;0;2;2;67;1;2;1;1;2;4;1;2;1;1;2;1;2;2;1;2;1;2;45;22;16;78;997;999;1;10;1;21;0;4;1;1;1;1;6;2;6;1;1;1;1;7;1;1;1;1;1;1;1;1;1;7;7;1;1;1;7;7;7;5;6;5;0;7;5;6;6;5;5;4;5;5;0;0;6;7;5;0;0;0;1;7;1;5;3;4;1;1;1;3;9;6;0;1;2;0;0;2;2;1;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;1;0;18;0;0;0;0;14;0;"";"";4;1;24;4;16;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;21;1;1;1;6;12;1;0,3578;0,81011
3435;74205;3227;4;7;0;3;2;0;2;1;29;1;2;4;4;2;4;2;2;2;1;1;1;1;1;1;1;1;2;8;24;3;8;35;54;97;2;9997;0;9997;6;1;1;1;1;2;3;1;2;1;7;1;1;1;1;1;1;1;1;7;1;1;7;7;1;1;1;7;1;1;3;0;3;1;1;4;5;2;4;1;0;5;4;0;0;3;4;2;0;4;2;1;6;1;5;4;3;2;0;5;3;10;2;1;2;1;1;2;1;3;2;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;19;0;"";"";4;1;24;4;17;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9997;0;9997;0;9997;6;2;2;0,60366;2,10777
3435;74214;3228;13;28;79;1;7;0;2;1;40;1;5;4;4;2;4;1;2;1;1;1;1;1;1;1;1;1;2;8;51;451;999;999;999;97;10;3;1;0;5;1;1;1;1;6;1;5;5;1;1;1;7;1;1;1;1;7;1;7;7;1;7;7;1;1;7;7;7;7;5;5;1;0;6;10;1;1;0;1;0;0;1;0;0;5;8;0;0;0;0;1;5;7;0;2;4;2;0;9997;3;10;2;2;1;8;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;6;0;"";"";4;1;24;4;24;2;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;3;1;3;0;9997;6;15;2;0,54039;0,78184
3435;74258;3229;14;30;0;3;3;0;2;1;48;1;1;4;2;2;2;2;1;2;1;1;1;2;1;1;2;2;2;80;8;16;8;6;22;2;9;2;1;0;7;1;1;1;1;5;6;3;2;7;7;1;7;1;1;7;1;7;1;7;7;1;7;7;1;7;7;7;7;7;0;0;5;0;6;6;0;5;0;4;0;0;6;0;0;5;0;0;0;0;0;1;7;7;0;3;3;1;2;2;3;7;4;0;1;1;1;3;3;3;2;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;16;0;0;0;0;12;0;"";"";4;1;24;4;14;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;1;2;2;2;5;3;2;0,52428;1,22524
3435;74321;3230;14;30;0;3;3;0;2;1;52;1;2;2;2;2;2;1;2;1;1;1;2;2;2;1;2;1;1;51;25;9;35;8;51;97;5;2;9997;0;5;1;1;1;1;1;4;1;1;7;1;1;7;1;1;7;1;7;1;1;7;1;1;7;1;1;1;7;7;7;0;4;3;0;2;2;0;1;0;1;2;0;2;1;0;1;1;1;0;0;0;1;4;1;4;4;3;2;0;9997;3;5;2;1;1;1;1;7;5;4;2;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;43;1;0;0;0;25;0;"";"";4;1;24;4;18;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;9997;2;0;9997;5;7;3;1,02889;1,22524
3435;74381;3231;1;4;0;3;3;0;2;1;36;2;1;4;1;2;2;1;2;1;2;1;1;2;2;1;1;1;2;52;998;999;29;997;999;1;10;1;21;0;1;1;1;1;1;8;1;9;1;1;1;1;7;1;1;1;1;7;1;7;1;1;7;7;1;1;1;7;7;1;7;6;9;0;10;8;10;9;0;7;0;5;10;0;0;6;7;6;0;0;10;1;10;1;10;2;4;1;1;21;3;13;6;0;2;1;3;2;5;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;12;0;"";"";4;1;24;4;14;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;21;1;1;1;6;2;4;0,58913;0,96863
3435;74429;3232;9;8;245;3;5;0;2;1;33;1;1;4;2;2;2;2;2;1;1;1;1;2;2;2;1;1;2;8;51;998;8;51;998;1;10;904;9997;0;1;1;1;1;1;8;4;5;1;1;1;1;1;1;1;1;1;1;1;1;7;1;1;1;1;1;1;7;7;1;7;7;5;8;5;5;6;2;5;4;6;0;6;5;8;5;1;5;0;0;4;1;4;1;5;2;4;1;8995;904;3;15;4;0;2;1;1;2;4;3;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;11;0;"";"";4;1;24;4;15;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";8995;9997;8995;8995;8995;6;2;2;0,50868;0,80304
3435;74435;3233;9;8;0;3;3;0;2;1;31;1;4;5;5;2;4;2;2;1;1;1;1;2;2;1;1;2;2;8;11;7;8;11;7;99;10;6;901;0;1;1;7;1;1;6;0;5;1;7;7;7;7;1;7;7;7;7;1;7;7;7;7;7;1;7;7;7;7;7;0;0;0;0;5;0;0;0;0;5;0;0;0;0;0;99;0;0;0;0;0;7;0;7;0;3;0;1;6;6;3;7;6;0;2;1;1;3;5;4;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;25;1;0;0;0;17;0;"";"";4;1;24;4;12;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";6;901;6;6;6;5;3;3;0,56444;0,87679
3435;74472;3234;5;38;23;3;5;0;2;1;57;1;1;1;98;2;3;9;2;2;1;2;1;2;2;1;2;2;2;3;51;1;6;29;997;1;9;9998;0;1;5;1;1;7;7;10;5;0;0;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;7;0;1;9;2;0;1;3;7;2;4;2;2;0;0;6;3;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;14;0;"";"";4;1;24;4;29;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;0;1;0;9997;5;12;2;0,49306;0,92369
3435;74511;3235;10;46;0;3;3;0;1;2;84;1;2;2;2;4;4;2;2;2;1;2;1;2;2;2;2;2;2;8;16;998;16;29;997;1;0;1;8996;0;1;1;1;1;1;1;1;1;1;7;7;7;7;1;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;1;10;3;4;1;1;1;3;2;2;1;3;2;0;0;6;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;0;"";"";4;1;24;4;27;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;8996;1;1;1;2;12;5;4,82711;1,92312
